id,airbnb_id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout
19,48684568,A Glass Teepee Tiny House by the River,4.84,61,Jun,43936498.0,"Tanay, Calabarzon, Philippines","3 guests,1 bed,1 private bathroom","Pets allowed,Private patio or balcony,Garden,Indoor fireplace,Fire pit,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Nearby lake, river, other body of water,󱠃,Heights without rails or protection,Show more,Show more,","Check-in: 4:00 pm - 6:00 pm,Check out: 3:00 pm,No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/f2cc574d-8892-4b98-bed8-2465d6850a90.jpg?im_w=720 https://a0.muscache.com/im/pictures/32c6229f-3b34-4a9e-9034-af61d883cedf.jpg?im_w=720 https://a0.muscache.com/im/pictures/cc94852e-f775-4dd1-83de-9f63bcf378f4.jpg?im_w=720 https://a0.muscache.com/im/pictures/46daf06f-0b4e-40f9-953e-6cb6efe7fa1c.jpg?im_w=720 https://a0.muscache.com/im/pictures/8e37d73f-a987-4e61-aa05-949406395ceb.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2747, Philippines,1,1,3,0,0,0, 4 00 pm - 6 00 pm, 3 00 pm
20,45231237,Sioni Lake House,4.79,49,Nikoloz,349861144.0,"Sioni, Mtskheta-Mtianeti, Georgia","3 guests,1 bedroom,1 bed,1.5 bathrooms","Garden view,Lake view,Public or shared beach access,Kitchen,Free parking on premises,Bath,Private patio or balcony,Private garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: 3:00 pm - 8:00 pm,Check out: 1:00 pm,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/1a155971-1311-4298-adc5-73d79cc9e1cc.jpg?im_w=720 https://a0.muscache.com/im/pictures/288e0c88-0fbe-4b50-8e13-000c2c713d42.jpg?im_w=720 https://a0.muscache.com/im/pictures/6d30b3b0-ab85-409e-91a2-149df8b5651f.jpg?im_w=720 https://a0.muscache.com/im/pictures/05d1af1a-cb8c-435a-832a-0534628ffc98.jpg?im_w=720 https://a0.muscache.com/im/pictures/94e23c95-c63f-4468-93a6-339eb32b6bb2.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/2eb7ae9c-2c55-4db7-982c-51be2a41b8b7.jpg?im_w=720,6827, Georgia,1,1,3,0,1,0, 3 00 pm - 8 00 pm, 1 00 pm
21,50283577,Faith Bay Huts 1,4.97,38,Sofia,95436964.0,"Cabangan, Central Luzon, Philippines","2 guests,1 bedroom,1 bed,1 private bathroom","Public or shared beach access – Beachfront,Free residential garage on premises,Pets allowed,Air conditioning,Refrigerator,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,󱠁,Carbon monoxide detector not required Show more,Smoke alarm,Show more,Show more,","Check-in: 2:00 pm - 7:00 pm,Check out: 11:00 am,Pets are allowed",https://a0.muscache.com/im/pictures/ea01925a-8301-4fc8-a560-2c8ddd87176e.jpg?im_w=720 https://a0.muscache.com/im/pictures/db5e24b9-095a-43a2-9dc5-4de2e289b52b.jpg?im_w=720 https://a0.muscache.com/im/pictures/63fcaa86-ba7e-49d4-93b2-0131bbed7476.jpg?im_w=720 https://a0.muscache.com/im/pictures/423f59ac-5677-4e33-af21-b96e72b1fe5f.jpg?im_w=720 https://a0.muscache.com/im/pictures/c340e44e-7c38-4f8d-9c40-b8922a13302c.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5529, Philippines,1,1,2,0,1,0, 2 00 pm - 7 00 pm, 11 00 am
22,53809258,Sapanca Loft Bungalow,4.82,23,Rıdvan,415204875.0,"Sapanca, Sakarya, Turkey","6 guests,2 bedrooms,4 beds,1 bathroom","Garden view,Mountain view,Kitchen,Dedicated workspace,Free driveway parking on premises,Pets allowed,TV,Central air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/e1710a4b-4bd3-47c3-b088-9932d11e58f6.jpg?im_w=720 https://a0.muscache.com/im/pictures/ddf072c5-b61a-48d9-80a3-5f2aa6549011.jpg?im_w=720 https://a0.muscache.com/im/pictures/fddb3e60-57f2-4c5a-a3cb-24da22fa20e5.jpg?im_w=720 https://a0.muscache.com/im/pictures/e4c97fc6-ad01-4087-a9cc-71cb85b22501.jpg?im_w=720 https://a0.muscache.com/im/pictures/ce372d4d-c1d4-462c-a01a-83ffad59650f.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/b7c7d66b-ac94-4246-88f8-4d4423c6c003.jpg?im_w=720 https://a0.muscache.com/im/pictures/222875fa-1400-4408-90cf-8a971980f945.jpg?im_w=720 https://a0.muscache.com/im/pictures/4743eec0-9578-4782-a245-a2f43552647c.jpg?im_w=720,6924, Turkey,1,4,6,0,2,0, After 2 00 pm, 12 00 pm
23,52449114,Enthralling Escapes with snow view mountains #,5.0,4,Harish,424528379.0,"Manali, Himachal Pradesh, India","2 guests,1 bedroom,1 bed,1.5 bathrooms","Mountain view,Kitchen,Wifi,Pets allowed,HDTV,Bath,Private backyard – Fully fenced,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 12:00 pm - 2:00 pm,Check out: 10:00 am,No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/9962267e-663b-4694-9e87-ae160d69aafd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/0804e055-31aa-4933-a682-facdb60c7de1.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/7c8ff722-253b-4cda-ab6e-db0759cfcf4d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/573f7fa3-cdda-4935-bfb2-e2d12ad7a956.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/4cc4809f-3de7-4fcd-ba6c-1bc5303b2482.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3709, India,1,1,2,0,1,0, 12 00 pm - 2 00 pm, 10 00 am
24,53192531,New Chalets on Farm with Fireplace #6,4.93,15,Yaban Yasam,319748087.0,"Bolu, Turkey","6 guests,2 bedrooms,3 beds,1 bathroom","Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine,Free dryer – In building,Bath,Private patio or balcony,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Smoke alarm not reported Show more,Carbon monoxide alarm,Show more,Show more,",Check-in: After 3:00 pm,https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/1a776711-0415-4af4-a8ad-f72cfb74ce72.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/d023ec1a-6cce-44e0-bb84-25b86620f9cc.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/2291a13e-95af-494c-842b-9d9125b42918.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/fcf7d01e-6c8d-426e-be6c-6d237b1605fd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/6a210f68-92b8-4082-848b-beba1cf97525.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,12845, Turkey,1,3,6,0,2,0, After 3 00 pm,NA
25,53151582,Sapancaguldibibugalov,4.96,26,Muhammet,430242262.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,1 bed,1.5 bathrooms","Lake view,Mountain view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,󱠃,Nearby lake, river, other body of water,󱠁,Carbon monoxide detector not required Show more,Show more,Show more,","Check-in: 2:00 pm - 2:00 am,Check out: 12:00 pm,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/aee14b14-c20f-46d2-b917-dea98b4fb28c.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/acd214cd-0a04-4bfd-8f1b-a4ad1b3e605c.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/e4ec03e4-6ba4-4757-bb6e-6cdd165b3da2.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/47236de5-df2e-4a39-aaf7-ec1d7b919bf9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/37b0cc04-2997-498e-95cc-e582840cba19.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,8128, Turkey,1,1,4,0,1,0, 2 00 pm - 2 00 am, 12 00 pm
26,625932329535277910,sapanca Bungalife M,4.6,5,Kemal,457654417.0,"Memnuniye, Sakarya, Turkey","7 guests,3 bedrooms,4 beds,2 bathrooms","Kitchen,Free residential garage on premises,Private pool,Private hot tub,TV,Air conditioning,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",Not Available,Not Available,https://a0.muscache.com/im/pictures/944c4e82-c8d0-42eb-8548-03e5ee22ab01.jpg?im_w=720 https://a0.muscache.com/im/pictures/3b72902c-6304-46ef-8441-8872fd1e447b.jpg?im_w=720 https://a0.muscache.com/im/pictures/b114f5df-6dbb-4570-919c-69c389c4a2ab.jpg?im_w=720 https://a0.muscache.com/im/pictures/faac9dfd-0085-4992-8d33-d3dd04562441.jpg?im_w=720 https://a0.muscache.com/im/pictures/244ea140-6d74-4a6e-abde-225d0314a68f.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,15052, Turkey,2,4,7,0,3,0,NA,NA
27,629647204973611229,Bungalows with private pools in touch with nature,New,2,Emre,459745732.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,1 bed,1 bathroom","Lake view,Garden view,Kitchen,Wifi,Free residential garage on premises,Private pool,Private hot tub,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: 2:00 pm - 12:00 am,Check out: 12:00 pm,No pets,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/6d829e07-3b91-4886-80cb-711bd3ce51fa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/266c3f55-8db6-4e88-8461-708367a5cbeb.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/10f128a6-203d-4810-b0bb-b4ba3b7a155b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/b16deda9-21a4-410a-ab61-ba9fe1207aa0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/74dded4b-e0d1-4fb4-a47a-aeb0a72ba994.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,15604, Turkey,1,1,4,0,1,0, 2 00 pm - 12 00 am, 12 00 pm
28,46794233,sapancapanoramabungalow1,5.0,4,Seyfi,359685585.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,2 beds,1 bathroom","Mountain view,Valley view,Lake access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Pets allowed,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 2:00 pm - 10:00 pm,Check out: 12:00 pm,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/ff92b51e-ad52-4d1c-b9bd-77e69b535a44.jpg?im_w=720 https://a0.muscache.com/im/pictures/9e82e264-7bf4-4f99-b5b3-987bf2a223fc.jpg?im_w=720 https://a0.muscache.com/im/pictures/0719c618-ddb2-4a14-a3f9-487ebb02c4f7.jpg?im_w=720 https://a0.muscache.com/im/pictures/db105cd0-acbd-446d-bf20-8cea3013856c.jpg?im_w=720 https://a0.muscache.com/im/pictures/96e7d2ff-fb04-46e3-b3d4-98270f3f23a5.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,7476, Turkey,1,2,4,0,1,0, 2 00 pm - 10 00 pm, 12 00 pm
29,22606080,Coconut Tree House Udalo Mindoro,4.87,85,Jan Michael,23070428.0,"Abra de Ilog, MIMAROPA, Philippines","2 guests,1 bedroom,1 bed,1 bathroom","Beach access – Beachfront,Kitchen,Pets allowed,Patio or balcony,Garden,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: Flexible,No smoking,Pets are allowed",https://a0.muscache.com/im/pictures/448edb9b-b62f-4d03-8b82-17dfbeb8fec9.jpg?im_w=720 https://a0.muscache.com/im/pictures/6fe6209e-cea1-4f5a-bf86-a6eb545e1306.jpg?im_w=720 https://a0.muscache.com/im/pictures/4ce64150-194c-4a21-a54c-a8527cc9a081.jpg?im_w=720 https://a0.muscache.com/im/pictures/10636014-2d85-411e-b831-0f8bc169611d.jpg?im_w=720 https://a0.muscache.com/im/pictures/5d1352a6-31e6-4805-86c4-e5ca0e32f20d.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1372, Philippines,1,1,2,0,1,0, Flexible,NA
30,54323015,"Sapanca Yura Bungalov-1 Havuzlu, Korunaklı,",5.0,9,Raşit,440689875.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,2 beds,1 bathroom","Lake access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Private hot tub – available all year, open 24 hours,42"" HDTV with Netflix, cable/satellite TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,Show more,Show more,","Check-in: After 2:00 pm,Check out: 11:00 am,No pets,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-54323015/original/58159b8d-38f5-4389-8888-4fca53442a7d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54323015/original/2e05df51-67fa-41a9-afbc-177ed456e67b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54323015/original/8b0a6c29-75b8-4c6d-8bab-e0f0d72f2d90.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54323015/original/b8909028-d7e6-4f31-937a-d54dbf51b879.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54323015/original/a7aa423d-6094-4670-892d-024d5c931f60.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,14771, Turkey,1,2,4,0,1,0, After 2 00 pm, 11 00 am
31,49673016,Glass Teepee Village - River Glamping near Manila,4.9,20,Jun,43936498.0,"Tanay, Calabarzon, Philippines","7 guests,3 bedrooms,5 beds,1 private bathroom","Garden view,Mountain view,Waterfront,Free parking on premises,Pets allowed,Private patio or balcony,Shared garden,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Nearby lake, river, other body of water,󱠃,Heights without rails or protection,Show more,Show more,","Check-in: After 4:00 pm,Check out: 3:00 pm,Not suitable for infants (under 2 years),Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/c44b90dc-93ce-4e7d-8335-cd489bab1b22.jpg?im_w=720 https://a0.muscache.com/im/pictures/c4c016db-683a-419d-a85b-d013075fe68c.jpg?im_w=720 https://a0.muscache.com/im/pictures/3fbc74fa-1ea1-4be2-aea1-1ee5abc552fd.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49673016/original/cb943ddb-999f-4a5d-a4af-272fbe120fe0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/3634d69c-28cf-493f-a92f-c404e921bbb8.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/a95394b1-f246-4de8-ae69-c1d1aca5061f.jpg?im_w=720 https://a0.muscache.com/im/pictures/e5e3e6ee-596f-4d37-8939-639b52d57a16.jpg?im_w=720 https://a0.muscache.com/im/pictures/89cd657a-086e-4413-87ed-b79cca3a7854.jpg?im_w=720,8248, Philippines,1,5,7,0,3,0, After 4 00 pm, 3 00 pm
32,50458442,Bungalow Holiday Villa Gen with Private Pool and Jacuzzi,4.64,11,Fatih,386223873.0,"Kaş, Antalya, Turkey","2 guests,1 bedroom,1 bed,1 bathroom","Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Private hot tub,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 4:00 pm - 11:00 pm,Check out: 10:00 am",https://a0.muscache.com/im/pictures/37896810-bf29-41b8-a7a9-e6ce4804324a.jpg?im_w=720 https://a0.muscache.com/im/pictures/9909b130-80ef-4926-baf8-16ea466e2b3b.jpg?im_w=720 https://a0.muscache.com/im/pictures/3f34dbc7-6fb4-44b9-ba4d-c75905919258.jpg?im_w=720 https://a0.muscache.com/im/pictures/3bc42768-afe2-43ac-8f92-5c2b2aa7aa16.jpg?im_w=720 https://a0.muscache.com/im/pictures/b58eb9b2-47da-4d1d-a190-3568b516f20e.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,7319, Turkey,1,1,2,0,1,0, 4 00 pm - 11 00 pm, 10 00 am
33,614793135736222490,Kid and Pet Friendly Tiny House,5.0,7,Huseyin Zerder,315877163.0,"Avanos, Nevşehir, Turkey","3 guests,1 bedroom,2 beds,1.5 bathrooms","Garden view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Paid washer – In building,Private patio or balcony,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with lockbox,No smoking,Pets are allowed",https://a0.muscache.com/im/pictures/miso/Hosting-614793135736222490/original/8a14af1a-6763-44ff-9a17-52418191364a.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-614793135736222490/original/3c6ec1fb-4a43-4eb3-9bb1-611ff649248d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-614793135736222490/original/2f612b7a-9090-4d3f-bb83-11c1078c9985.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-614793135736222490/original/34e7412b-5cf7-4c49-80f8-0ccb99525ea4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-614793135736222490/original/760fc9ea-9a20-48ec-8783-f68053657b0e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,4051, Turkey,1,2,3,0,1,0, After 2 00 pm, 12 00 pm
34,53309759,SAPANCA ANL HILL BUNGALOW,4.75,4,Anıl,431589521.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,1 bathroom","Bay view,City skyline view,Lake access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,Show more,Show more,","Check-in: After 2:00 pm,Check out: 11:00 am,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/580f5737-6cbe-477a-b88b-0a6373e42289.jpg?im_w=720 https://a0.muscache.com/im/pictures/89bc8963-b882-4d4e-b02b-353149c73c31.jpg?im_w=720 https://a0.muscache.com/im/pictures/05a59d06-7c10-45de-b57f-22ae771d7575.jpg?im_w=720 https://a0.muscache.com/im/pictures/884e5ed1-263b-495a-91c7-cece2b21dcfa.jpg?im_w=720 https://a0.muscache.com/im/pictures/1c368c5d-c2d4-44aa-9f77-8c394362d3d5.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,14551, Turkey,1,0,4,0,1,0, After 2 00 pm, 11 00 am
35,580261419619831357,A-Frame of Mind,5.0,8,Shivani And Avijeet,33329789.0,"Seetla, Uttarakhand, India","2 guests,1 bedroom,1 bathroom","Garden view,Valley view,Kitchen,Wifi – 35 Mbps,Dedicated workspace,Free parking on premises,Pets allowed,Free washer – In unit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 10:00 pm,Check out: 11:00 am,No smoking,Pets are allowed",https://a0.muscache.com/im/pictures/92a2c5d0-d067-4fa4-a9c6-fbb8efb97394.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-580261419619831357/original/23f8b03a-cb1b-42ff-bde7-7b6602370a74.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-580261419619831357/original/7541571f-0699-4a22-80b2-930e5e38ee89.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-580261419619831357/original/ffd0796a-f835-41b0-b04a-ef8fadd402b3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-580261419619831357/original/ca6e1013-058f-4fcb-ad21-240db8186473.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/546c2153-7222-4b2a-a790-9bcdf3711234.jpg?im_w=720,7418, India,1,0,2,0,1,0, 2 00 pm - 10 00 pm, 11 00 am
